3797, 1401
3798, 1391
3799, 1443
3800, 1476
3801, 1479
3802, 1470
3803, 1441
3804, 1448
3805, 1492
3806, 1499
3807, 1479
3808, 1471
3809, 1489
3810, 1491
3811, 1454
3812, 1439
3813, 1441
3814, 1417
3815, 1387
3816, 1389
3817, 1447
3818, 1502
3819, 1527
3820, 1507
3821, 1469
3822, 1444
3824, 1492
3825, 1533
3826, 1525
3827, 1504
3828, 1488
3829, 1474
3830, 1468
3831, 1454
3832, 1445
3833, 1421
3834, 1400
3835, 1421
3836, 1431
3837, 1428
3838, 1423
3839, 1418
3840, 1426
3841, 1465
3842, 1490
3843, 1505
3844, 1507
3845, 1520
3846, 1491
3847, 1431
3848, 1368
3849, 1335
3850, 1326
3851, 1341
3852, 1340
3853, 1393
3854, 1512
3855, 1563
3856, 1523
3857, 1529
3858, 1524
3859, 1513
3860, 1528
3861, 1514
3862, 1477
3863, 1496
3864, 1485
3865, 1462
3867, 1442
3868, 1452
3869, 1460
3870, 1459
3871, 1449
3872, 1443
3873, 1425
3874, 1420
3875, 1424
3876, 1443
3877, 1477
3878, 1501
3879, 1506
3880, 1482
3881, 1452
3882, 1425
3883, 1406
3884, 1396
3885, 1406
3886, 1421
3887, 1462
3888, 1498
3889, 1478
3890, 1421
3891, 1411
3892, 1462
3893, 1502
3894, 1481
3895, 1456
3896, 1453
3897, 1448
3898, 1438
3899, 1442
3900, 1481
3901, 1511
3902, 1505
3903, 1486
3904, 1474
3905, 1457
3906, 1426
3907, 1417
3908, 1422
3910, 1447
3911, 1446
3912, 1437
3913, 1436
3914, 1421
3915, 1393
3916, 1406
3917, 1457
3918, 1541
3919, 1517
3920, 1479
3921, 1495
3922, 1504
3923, 1479
3924, 1475
3925, 1488
3926, 1519
3927, 1472
3928, 1419
3929, 1419
3930, 1409
3931, 1376
3932, 1346
3933, 1326
3934, 1377
3935, 1447
3936, 1471
3937, 1469
3938, 1516
3939, 1568
3940, 1573
3941, 1531
3942, 1508
3943, 1506
3944, 1485
3945, 1478
3946, 1474
3947, 1454
3948, 1436
3949, 1424
3950, 1420
3952, 1411
3953, 1394
3954, 1360
3955, 1326
3956, 1298
3957, 1300
3958, 1375
3959, 1535
3960, 1677
3961, 1702
3962, 1661
3963, 1563
3964, 1451
3965, 1433
3966, 1452
3967, 1447
3968, 1458
3969, 1466
3970, 1467
3971, 1452
3972, 1428
3973, 1415
3974, 1413
3975, 1412
3976, 1443
3977, 1445
3978, 1441
3979, 1471
3980, 1505
3981, 1497
3982, 1483
3983, 1483
3984, 1489
3985, 1472
3986, 1462
3987, 1447
3988, 1440
3989, 1423
3990, 1412
3991, 1410
3992, 1457
3993, 1454
3995, 1412
3996, 1393
3997, 1406
3998, 1420
3999, 1437
4000, 1463
4001, 1528
4002, 1559
4003, 1512
4004, 1438
4005, 1373
4006, 1331
4007, 1382
4008, 1500
4009, 1609
4010, 1658
4011, 1630
4012, 1566
4013, 1494
4014, 1414
4015, 1357
4016, 1367
4017, 1407
4018, 1421
4019, 1417
4020, 1456
4021, 1482
4022, 1473
4023, 1440
4024, 1452
4025, 1478
4026, 1492
4027, 1480
4028, 1465
4029, 1461
4030, 1452
4031, 1426
4032, 1413
4033, 1433
4034, 1473
4035, 1466
4036, 1464
4038, 1465
4039, 1440
4040, 1419
4041, 1422
4042, 1427
4043, 1465
4044, 1467
4045, 1465
4046, 1507
4047, 1515
4048, 1468
4049, 1415
4050, 1379
4051, 1412
4052, 1444
4053, 1454
4054, 1488
4055, 1483
4056, 1447
4057, 1455
4058, 1493
4059, 1528
4060, 1537
4061, 1536
4062, 1523
4063, 1507
4064, 1474
4065, 1385
4066, 1330
4067, 1369
4068, 1418
4069, 1421
4070, 1402
4071, 1381
4072, 1393
4073, 1460
4074, 1509
4075, 1516
4076, 1544
4077, 1564
4078, 1563
4080, 1506
4081, 1433
4082, 1392
4083, 1379
4084, 1388
4085, 1445
4086, 1502
4087, 1510
4088, 1480
4089, 1437
4090, 1416
4091, 1399
4092, 1412
4093, 1487
4094, 1506
4095, 1486
4096, 1467
4097, 1417
4098, 1367
4099, 1368
4100, 1421
4101, 1452
4102, 1448
4103, 1460
4104, 1509
4105, 1558
4106, 1530
4107, 1482
4108, 1459
4109, 1469
4110, 1483
4111, 1495
4112, 1499
4113, 1488
4114, 1444
4115, 1417
4116, 1409
4117, 1445
4118, 1481
4119, 1474
4120, 1452
4121, 1433
4123, 1408
4124, 1380
4125, 1368
4126, 1413
4127, 1497
4128, 1521
4129, 1500
4130, 1476
4131, 1432
4132, 1385
