502, 1431
503, 1296
504, 1202
505, 1172
506, 1127
507, 1087
508, 1146
509, 1252
510, 1327
511, 1373
512, 1430
513, 1531
514, 1603
515, 1618
516, 1566
517, 1485
518, 1367
519, 1273
520, 1242
521, 1258
522, 1294
523, 1331
524, 1389
525, 1441
526, 1497
527, 1567
528, 1614
529, 1648
530, 1641
531, 1590
532, 1521
533, 1447
535, 1363
536, 1279
537, 1225
538, 1213
539, 1234
540, 1262
541, 1342
542, 1421
543, 1488
544, 1588
545, 1725
546, 1833
547, 1857
548, 1807
549, 1704
550, 1556
551, 1390
552, 1220
553, 1165
554, 1217
555, 1268
556, 1289
557, 1337
558, 1396
559, 1449
560, 1528
561, 1602
562, 1651
563, 1690
564, 1720
565, 1725
566, 1584
567, 1341
568, 1283
569, 1388
570, 1350
571, 1252
572, 1257
573, 1339
574, 1421
575, 1465
576, 1522
578, 1588
579, 1638
580, 1685
581, 1699
582, 1654
583, 1555
584, 1459
585, 1354
586, 1263
587, 1218
588, 1214
589, 1242
590, 1298
591, 1370
592, 1407
593 1534
4874, 1600
4875, 1585
4876, 1535
4877, 1557
4878, 1592
4879, 1581
4880, 1565
4881, 1513
4882, 1412
4883, 1304
4884, 1225
4885, 1256
4886, 1311
4887, 1281
4888, 1336
4889, 1432
4891, 1504
4892, 1564
4893, 1594
4894, 1620
4895, 1641
4896, 1626
4897, 1569
4898, 1497
4899, 1406
4900, 1331
4901, 1313
4902, 1340
4903, 1419
4904, 1455
4905, 1488
4906, 1490
4907, 1395
4908, 1400
4909, 1408
4910, 1445
4911, 1593
4912, 1676
4913, 1660
4914, 1545
4915, 1410
4916, 1328
4917, 1298
4918, 1284
4919, 1277
4920, 1301
4921, 1384
4922, 1476
4923, 1526
4924, 1577
4925, 1637
4926, 1660
4927, 1642
4928, 1607
4929, 1632
4930, 1590
4931, 1482
4932, 1368
4934, 1293
4935, 1199
4936, 1192
4937, 1226
4938, 1303
4939, 1411
4940, 1495
4941, 1525
4942, 1548
4943, 1560
4944, 1596
4945, 1634
4946, 1611
4947, 1546
4948, 1464
4949, 1361
4950, 1280
4951, 1231
4952, 1245
4953, 1287
4954, 1348
4955, 1430
4956, 1517
4957, 1570
4958, 1597
4959, 1590
4960, 1575
4961, 1603
4962, 1608
4963, 1570
4964, 1497
4965, 1406
4966, 1323
4967, 1274
4968, 1263
4969, 1305
4970, 1369
4971, 1465
4972, 1550
4973, 1588
4974, 1566
4976, 1572
4977, 1547
4978, 1527
4979, 1539
4980, 1516
4981, 1465
4982, 1383
4983, 1317
4984, 1239
4985, 1228
4986, 1364
4987, 1474
4988, 1463
4989, 1475
4990, 1489
4991, 1514
4992, 1531
4993, 1550
4994, 1646
4995, 1693
4996, 1607
4997, 1500
4998, 1413
4999, 1336
5000, 1286
5001, 1265
5002, 1288
5003, 1326
5004, 1371
5005, 1436
5006, 1500
5007, 1552
5008, 1590
5009, 1625
5010, 1658
5011, 1655
5012, 1628
5013, 1565
5014, 1472
5015, 1383
5016, 1378
5017, 1357
5019, 1294
5020, 1282
5021, 1300
5022, 1284
5023, 1307
5024, 1421
5025, 1523
5026, 1569
5027, 1601
5028, 1631
5029, 1625
5030, 1572
5031, 1491
5032, 1412
5033, 1364
5034, 1314
5035, 1283
5036, 1280
5037, 1327
5038, 1386
5039, 1473
5040, 1502
5041, 1530
5042, 1571
5043, 1599
5044, 1691
5045, 1741
5046, 1603
5047, 1423
5048, 1339
5049, 1274
5050, 1264
5051, 1265
5052, 1324
5053, 1443
5054, 1518
5055, 1556
5056, 1558
5057, 1505
5058, 1505
5059, 1538
5060, 1695
5062, 1763
5063, 1658
5064, 1466
5065, 1355
5066, 1353
5067, 1273
5068, 1183
5069, 1176
5070, 1220
5071, 1256
5072, 1412
5073, 1589
5074, 1661
5075, 1688
5076, 1676
5077, 1677
5078, 1670
5079, 1627
5080, 1561
5081, 1486
5082, 1392
5083, 1312
5084, 1265
5085, 1228
5086, 1289
5087, 1383
5088, 1484
5089, 1525
5090, 1434
5091, 1391
5092, 1482
5093, 1584
5094, 1673
5095, 1650
5096, 1556
5097, 1472
5098, 1413
5099, 1293
5100, 1149
5101, 1131
5102, 1200
5104, 1303
5105, 1393
5106, 1484
5107, 1533
5108, 1557
5109, 1587
5110, 1628
5111, 1681
5112, 1701
5113, 1655
5114, 1533
5115, 1428
5116, 1354
5117, 1286
5118, 1260
5119, 1281
5120, 1322
5121, 1421
5122, 1526
5123, 1571
5124, 1526
5125, 1544
5126, 1608
5127, 1634
5128, 1588
5129, 1549
5130, 1516
5131, 1447
5132, 1322
5133, 1223
5134, 1237
5135, 1311
5136, 1370
5137, 1388
5138, 1405
5139, 1448
