3278, 1145
3279, 1529
3280, 2057
3281, 2363
3282, 2381
3283, 2180
3284, 1973
3285, 1826
3286, 1685
3287, 1507
3288, 1367
3289, 1380
3290, 1434
3291, 1471
3292, 1456
3293, 1440
3294, 1395
3295, 1290
3296, 1218
3297, 1243
3298, 1363
3299, 1518
3300, 1560
3301, 1515
3302, 1443
3303, 1382
3304, 1348
3305, 1300
3306, 1242
3307, 1199
3308, 1175
3309, 1116
3310, 987
3312, 902
3313, 904
3314, 927
3315, 957
3316, 995
3317, 1067
3318, 1203
3319, 1373
3320, 1545
3321, 1704
3322, 1844
3323, 2059
3324, 2251
3325, 2195
3326, 1903
3327, 1511
3328, 1317
3329, 1147
3330, 965
3331, 1644
3332, 2588
3333, 2758
3334, 2421
3335, 2120
3336, 1913
3337, 1730
3338, 1564
3339, 1437
3340, 1261
3341, 1070
3342, 998
3343, 1045
3344, 1002
3345, 1000
3346, 1125
3347, 1282
3348, 1460
3349, 1585
3350, 1456
3351, 1382
3352, 1436
3353, 1586
3355, 1559
3356, 1424
3357, 1428
3358, 1519
3359, 1440
3360, 1358
3361, 1357
3362, 1357
3363, 1390
3364, 1411
3365, 1337
3366, 1400
3367, 1487
3368, 1539
3369, 1455
3370, 1241
3371, 1014
3372, 799
3373, 893
3374, 1237
3375, 1577
3376, 1827
3377, 1725
3378, 1482
3379, 1222
3380, 971
3381, 861
3382, 808
3383, 863
3384, 1217
3385, 1692
3386, 1878
3387, 1865
3388, 1671
3389, 1438
3390, 1462
3391, 1692
3392, 1900
3393, 2050
3394, 2185
3395, 2140
3396, 1926
3398, 1692
3399, 1552
3400, 1518
3401, 1479
3402, 1466
3403, 1394
3404, 1198
3405, 983
3406, 908
3407, 1115
3408, 1361
3409, 1501
3410, 1591
3411, 1604
3412, 1650
3413, 1739
3414, 1702
3415, 1587
3416, 1613
3417, 1634
3418, 1539
3419, 1505
3420, 1514
3421, 1519
3422, 1459
3423, 1343
3424, 1319
3425, 1418
3426, 1533
3427, 1522
3428, 1402
3429, 1247
3430, 1080
3431, 1006
3432, 1087
3433, 1156
3434, 1178
3435, 1215
3436, 1274
3437, 1301
3438, 1341
3440, 1467
3441, 1672
3442, 1798
3443, 1752
3444, 1713
3445, 1721
3446, 1682
3447, 1641
3448, 1639
3449, 1737
3450, 1643
3451, 1349
3452, 1201
3453, 1254
3454, 1211
3455, 860
3456, 1151
3457, 1926
3458, 2233
3459, 2055
3460, 1867
3461, 1790
3462, 1759
3463, 1524
3464, 1289
3465, 1137
3466, 1004
3467, 999
3468, 934
3469, 707
3470, 510
3471, 464
3472, 584
3473, 829
3474, 1174
3475, 1520
3476, 1809
3477, 2018
3478, 2210
3479, 2347
3480, 2396
3481, 2420
3483, 2397
3484, 2205
3485, 2047
3486, 1992
3487, 1856
3488, 1661
3489, 1526
3490, 1412
3491, 1280
3492, 1017
3493, 876
3494, 902
3495, 956
3496, 927
3497, 819
3498, 688
3499, 649
3500, 711
3501, 881
3502, 1289
3503, 1755
3504, 2055
3505, 2244
3506, 2316
3507, 2285
3508, 2176
3509, 2074
3510, 2013
3511, 1870
3512, 1665
3513, 1590
3514, 1635
3515, 1636
3516, 1537
3517, 1343
3518, 1204
3519, 1122
3520, 884
3521, 883
3522, 1133
3523, 1160
3524, 1418
3526, 1607
3527, 1639
3528, 1685
3529, 1735
3530, 1799
3531, 1688
3532, 1474
3533, 1237
3534, 994
3535, 901
3536, 972
3537, 1016
3538, 976
3539, 1036
3540, 1129
3541, 1255
3542, 1597
3543, 1807
3544, 1876
3545, 1899
3546, 1896
3547, 1835
3548, 1724
3549, 1528
3550, 1293
3551, 1123
3552, 1023
3553, 912
3554, 822
3555, 761
3556, 661
3557, 595
3558, 768
3559, 1109
3560, 1443
3561, 1775
3562, 2100
3563, 2226
3564, 2164
3565, 2145
3566, 2191
3568, 2092
3569, 1875
3570, 1747
3571, 1700
3572, 1622
3573, 1499
3574, 1432
3575, 1324
3576, 1253
3577, 1296
3578, 1451
3579, 1628
3580, 1640
3581, 1602
3582, 1642
3583, 1727
3584, 1819
3585, 1865
3586, 1683
3587, 1383
3588, 1238
3589, 1222
3590, 1361
3591, 1458
3592, 1462
3593, 1423
3594, 1348
3595, 1311
3596, 1370
3597, 1408
3598, 1441
3599, 1476
3600, 1452
3601, 1340
3602, 1247
3603, 1164
3604, 1123
3605, 1164
3606, 1265
3607, 1385
3608, 1449
3609, 1477
3611, 1685
3612, 1811
3613, 1602
3614, 1431
3615, 1394
3616, 1409
3617, 1381
3618, 1385
3619, 1376
3620, 1272
3621, 1145
3622, 1006
3623, 935
3624, 1010
3625, 1142
3626, 1270
3627, 1308
3628, 1304
3629, 1348
3630, 1472
3631, 1650
3632, 1732
3633, 1959
3634, 2348
3635, 2411
3636, 2240
3637, 1924
3638, 1716
3639, 1642
3640, 1556
3641, 1389
3642, 1307
3643, 1332
3644, 1281
3645, 1204
3646, 1268
3647, 1392
3648, 1455
3649, 1343
3650, 1227
3651, 1496
3652, 1750
3654, 1567
3655, 1505
3656, 1521
3657, 1433
3658, 1366
3659, 1373
3660, 1366
3661, 1328
3662, 1259
3663, 1085
3664, 1002
3665, 1066
3666, 1261
3667, 1502
3668, 1766
3669, 1925
3670, 1843
3671, 1718
3672, 1619
3673, 1568
3674, 1538
3675, 1467
3676, 1417
3677, 1317
3678, 1176
3679, 1036
3680, 944
3681, 889
3682, 980
3683, 1192
3684, 1363
3685, 1495
3686, 1648
3687, 1796
3688, 1882
3689, 1890
3690, 1968
3691, 1985
3692, 1924
3693, 1798
3694, 1736
3696, 1708
3697, 1595
3698, 1471
3699, 1384
3700, 1280
3701, 1296
3702, 1419
3703, 1430
3704, 1331
3705, 1326
3706, 1372
3707, 1469
3708, 1551
3709, 1569
3710, 1514
3711, 1433
3712, 1366
3713, 1389
3714, 1435
3715, 1448
3716, 1407
3717, 1275
3718, 1334
3719, 1528
3720, 1616
3721, 1508
3722, 1360
3723, 1324
3724, 1385
3725, 1552
3726, 1705
3727, 1700
3728, 1639
3729, 1551
3730, 1398
3731, 1242
3732, 1205
3733, 1220
3734, 1301
3735, 1369
3736, 1419
3737, 1429
3739, 1267
3740, 1106
3741, 1031
3742, 983
3743, 1060
3744, 1213
3745, 1467
3746, 1711
3747, 1779
3748, 1732
3749, 1629
3750, 1496
3751, 1473
3752, 1498
3753, 1488
3754, 1478
3755, 1571
3756, 1698
3757, 1765
3758, 1811
3759, 1697
3760, 1587
3761, 1549
3762, 1507
3763, 1442
3764, 1365
3765, 1354
3766, 1403
3767, 1360
3768, 1363
3769, 1395
3770, 1469
3771, 1482
3772, 1442
3773, 1445
3774, 1496
3775, 1464
3776, 1400
3777, 1477
3778, 1626
3779, 1737
3780, 1686
3782, 1559
3783, 1452
3784, 1242
3785, 1027
3786, 916
3787, 1018
3788, 1225
3789, 1519
3790, 1856
3791, 1999
3792, 1830
3793, 1479
3794, 1058
3795, 1128
3796, 1495
3797, 1551
3798, 1421
3799, 1426
3800, 1549
3801, 1621
3802, 1622
3803, 1502
3804, 1346
3805, 1430
3806, 1577
3807, 1687
3808, 1835
3809, 1878
3810, 1718
3811, 1510
3812, 1332
3813, 1216
3814, 1167
3815, 1071
3816, 997
3817, 941
3818, 734
3819, 555
3820, 590
3821, 829
3822, 1134
3824, 1405
3825, 1397
3826, 1207
3827, 1157
3828, 1379
3829, 1709
3830, 2050
3831, 2405
3832, 2664
3833, 2758
3834, 2616
3835, 2257
3836, 1853
3837, 1632
3838, 1485
3839, 1394
3840, 1379
3841, 1470
3842, 1514
3843, 1536
3844, 1599
3845, 1684
3846, 1754
3847, 1808
3848, 1803
3849, 1754
3850, 1675
3851, 1603
3852, 1486
3853, 1366
3854, 1234
3855, 1086
3856, 911
3857, 810
3858, 744
3859, 974
3860, 1204
3861, 1318
3862, 1387
3863, 1353
3864, 1345
3865, 1406
3867, 1441
3868, 1451
3869, 1444
3870, 1353
3871, 1204
3872, 1108
3873, 1057
3874, 986
3875, 904
3876, 1162
3877, 1618
3878, 1919
3879, 1999
3880, 2042
3881, 2024
3882, 1884
3883, 1755
3884, 1635
3885, 1420
3886, 1186
3887, 1015
3888, 957
3889, 890
3890, 821
3891, 915
3892, 1198
3893, 1456
3894, 1431
3895, 1456
3896, 1579
3897, 1622
3898, 1758
3899, 1858
3900, 1793
3901, 1622
3902, 1452
3903, 1381
3904, 1330
3905, 1312
3906, 1382
3907, 1550
3908, 1763
3910, 2002
3911, 2124
3912, 2114
3913, 2042
3914, 1813
3915, 1638
3916, 1616
3917, 1495
3918, 1322
3919, 1309
3920, 1349
3921, 1363
3922, 1332
3923, 1311
3924, 1361
3925, 1433
3926, 1396
3927, 1329
3928, 1333
3929, 1359
3930, 1337
3931, 1371
3932, 1544
3933, 1674
3934, 1718
3935, 1815
3936, 1716
3937, 1342
3938, 1057
3939, 1007
3940, 1139
3941, 1277
3942, 1266
3943, 1322
3944, 1495
3945, 1597
3946, 1628
3947, 1521
3948, 1395
3949, 1367
3950, 1411
3952, 1401
3953, 1393
3954, 1414
3955, 1421
3956, 1454
3957, 1547
3958, 1650
3959, 1709
3960, 1748
3961, 1729
3962, 1504
3963, 1143
3964, 1045
3965, 1191
3966, 1367
3967, 1429
3968, 1407
3969, 1389
3970, 1365
3971, 1308
3972, 1290
3973, 1329
3974, 1409
3975, 1451
3976, 1515
3977, 1584
3978, 1628
3979, 1675
3980, 1760
3981, 1809
3982, 1917
3983, 2161
3984, 2357
3985, 2397
3986, 1919
3987, 1019
3988, 575
3989, 666
3990, 818
3991, 910
3992, 1040
3993, 1171
3995, 1183
3996, 1113
3997, 1141
3998, 1210
3999, 1396
4000, 1649
4001, 1808
4002, 1897
4003, 1982
4004, 1955
4005, 1886
4006, 1818
4007, 1648
4008, 1407
4009, 1152
4010, 1120
4011, 1177
4012, 1185
4013, 1208
4014, 1224
4015, 1183
4016, 1165
4017, 1171
4018, 1298
4019, 1448
4020, 1536
4021, 1606
4022, 1632
4023, 1607
4024, 1682
4025, 1734
4026, 1734
4027, 1779
4028, 1834
4029, 1787
4030, 1611
4031, 1405
4032, 1306
4033, 1403
4034, 1528
4035, 1510
4036, 1456
4038, 1422
4039, 1412
4040, 1372
4041, 1357
4042, 1380
4043, 1431
4044, 1477
4045, 1458
4046, 1334
4047, 1253
4048, 1333
4049, 1424
4050, 1466
4051, 1529
4052, 1590
4053, 1573
4054, 1499
4055, 1513
4056, 1674
4057, 1785
4058, 1751
4059, 1531
4060, 1231
4061, 1161
4062, 1265
4063, 1361
4064, 1338
4065, 1260
4066, 1163
4067, 1118
4068, 1183
4069, 1328
4070, 1405
4071, 1518
4072, 1628
4073, 1655
4074, 1712
4075, 1734
4076, 1760
4077, 1779
4078, 1709
4080, 1609
4081, 1491
4082, 1309
4083, 1066
4084, 857
4085, 971
4086, 1164
4087, 1286
4088, 1359
4089, 1455
4090, 1519
4091, 1609
4092, 1616
4093, 1631
4094, 1646
4095, 1606
4096, 1543
4097, 1463
4098, 1411
4099, 1590
4100, 1736
4101, 1775
4102, 1753
4103, 1542
4104, 1305
4105, 1132
4106, 1071
4107, 1121
4108, 1198
4109, 1210
4110, 1198
4111, 1240
4112, 1266
4113, 1317
4114, 1548
4115, 1833
4116, 1935
4117, 1878
4118, 1922
4119, 1931
4120, 1651
4121, 1497
4123, 1486
4124, 1421
4125, 1361
4126, 1361
4127, 1399
4128, 1370
4129, 1296
4130, 1297
4131, 1268
4132, 1293
4133, 1333
4134, 1326
4135, 1310
4136, 1317
4137, 1227
4138, 1045
4139, 931
4140, 1102
4141, 1512
4142, 1791
4143, 1914
4144, 1813
4145, 1687
4146, 1628
4147, 1621
4148, 1619
4149, 1612
4150, 1625
4151, 1590
4152, 1536
4153, 1492
4154, 1363
4155, 1224
4156, 1140
4157, 1248
4158, 1407
4159, 1544
4160, 1665
4161, 1688
4162, 1701
4163, 1711
4164, 1672
4166, 1607
4167, 1510
4168, 1331
4169, 1210
4170, 1213
4171, 1238
4172, 1284
4173, 1396
4174, 1513
4175, 1602
4176, 1593
4177, 1508
4178, 1554
4179, 1611
4180, 1566
4181, 1369
4182, 1189
4183, 1219
4184, 1311
4185, 1274
