12232, 1629
12233, 1432
12234, 1216
12235, 1099
12236, 1117
12237, 1198
12238, 1310
12239, 1521
12240, 1649
12241, 1624
12242, 1631
12243, 1595
12244, 1658
12245, 1855
12246, 2028
12247, 2029
12248, 1922
12249, 1659
12250, 1368
12251, 1156
12252, 1029
12253, 1008
12254, 1085
12255, 1227
12256, 1313
12257, 1429
12258, 1568
12259, 1581
12260, 1551
12261, 1542
12262, 1619
12263, 1692
12264, 1672
12265, 1506
12266, 1251
12267, 1070
12268, 1032
12269, 1030
12270, 1033
12272, 1054
12273, 1208
12274, 1426
12275, 1679
12276, 1962
12277, 2263
12278, 2326
12279, 2254
12280, 2039
12281, 1792
12282, 1629
12283, 1433
12284, 1208
12285, 1018
12286, 846
12287, 789
12288, 894
12289, 1135
12290, 1344
12291, 1546
12292, 1689
12293, 1777
12294, 1861
12295, 1911
12296, 1950
12297, 1919
12298, 1770
12299, 1453
12300, 1147
12301, 1027
12302, 955
12303, 945
12304, 990
12305, 1079
12306, 1194
12307, 1303
12308, 1515
12309, 1776
12310, 1967
12311, 1974
12312, 1910
12313, 1842
12315, 1835
12316, 1814
12317, 1631
12318, 1423
12319, 1254
12320, 1002
12321, 860
12322, 850
12323, 980
12324, 1200
12325, 1430
12326, 1628
12327, 1763
12328, 1887
12329, 1998
12330, 2010
12331, 1859
12332, 1597
12333, 1363
12334, 1209
12335, 1135
12336, 1050
12337, 903
12338, 851
12339, 998
12340, 1170
12341, 1539
12342, 1954
12343, 2192
12344, 2215
12345, 2217
12346, 2154
12347, 1929
12348, 1756
12349, 1443
12350, 1165
12351, 1094
12352, 920
12353, 697
12354, 647
12355, 724
12356, 864
12358, 1115
12359, 1533
12360, 1950
12361, 2260
12362, 2471
12363, 2506
12364, 2394
12365, 2222
12366, 1807
12367, 1280
12368, 990
12369, 707
12370, 433
12371, 376
12372, 488
12373, 761
12374, 1178
12375, 1554
12376, 1750
12377, 1944
12378, 2099
12379, 2080
12380, 1998
12381, 1844
12382, 1640
12383, 1536
12384, 1457
12385, 1373
12386, 1284
12387, 1152
12388, 1109
12389, 1168
12390, 1118
12391, 1085
12392, 1216
12393, 1498
12394, 1787
12395, 1993
12396, 2027
12397, 1987
12398, 1869
12400, 1602
12401, 1288
12402, 1059
12403, 1019
12404, 1036
12405, 1047
12406, 1092
12407, 1211
12408, 1500
12409, 1782
12410, 1936
12411, 2027
12412, 2066
12413, 1987
12414, 1760
12415, 1573
12416, 1486
12417, 1494
12418, 1502
12419, 1342
12420, 1142
12421, 1069
12422, 1264
12423, 1380
12424, 1330
12425, 1298
12426, 1279
12427, 1435
12428, 1699
12429, 1874
12430, 1997
12431, 2033
12432, 1900
12433, 1637
12434, 1449
12435, 1218
12436, 944
12437, 725
12438, 616
12439, 735
12440, 1017
