4392800, 1894, -9806, 367, -339, 4856, -7065, -4348, 46128
4396500, 1657, -9806, 367, -339, 4856, -7065, -4348, 46134
4400800, 1145, -10024, 41, -221, 4563, -6623, -4541, 46134
4404600, 1020, -10024, 41, -221, 4563, -6623, -4541, 46150
4408900, 1104, -10130, -68, -111, 6571, -6663, -2480, 46150
4412700, 1457, -10130, -68, -111, 6571, -6663, -2480, 46179
4416600, 1698, -10130, -68, -111, 6571, -6663, -2480, 46152
4420800, 1769, -10048, 42, -269, 9507, -6671, -43, 46152
4424600, 1657, -10048, 42, -269, 9507, -6671, -43, 46156
4428800, 1383, -9881, 334, -457, 12700, -6405, 1185, 46156
4432600, 1334, -9881, 334, -457, 12700, -6405, 1185, 46154
4436300, 1452, -9881, 334, -457, 12700, -6405, 1185, 46157
4440600, 1930, -9884, 675, -382, 14735, -6448, 1041, 46157
4444400, 1804, -9884, 675, -382, 14735, -6448, 1041, 46158
4448600, 1407, -9928, 901, -372, 12569, -6444, 227, 46158
4452400, 1181, -9928, 901, -372, 12569, -6444, 227, 46146
4456200, 1174, -9928, 901, -372, 12569, -6444, 227, 46158
4460400, 1316, -9962, 746, -306, 8106, -6282, -638, 46158
4464200, 1366, -9962, 746, -306, 8106, -6282, -638, 46146
4468400, 1638, -9965, 435, -392, 5731, -6645, -1456, 46146
4472200, 1659, -9965, 435, -392, 5731, -6645, -1456, 46144
4478000, 1658, -9903, 202, -457, 7214, -7367, -1666, 46136
4481700, 1873, -9903, 202, -457, 7214, -7367, -1666, 46157
4484000, 1616, -9903, 202, -457, 7214, -7367, -1666, 46157
4489700, 1348, -9989, 149, -283, 10010, -7844, -1015, 46135
4492000, 1083, -9989, 149, -283, 10010, -7844, -1015, 46135
4496300, 1272, -10013, 397, -90, 10578, -8229, -419, 46135
4500000, 1325, -10013, 397, -90, 10578, -8229, -419, 46151
4502300, 1133, -10013, 397, -90, 10578, -8229, -419, 46151
4508100, 1230, -9796, 701, -222, 8194, -7901, -113, 46143
4511800, 1453, -9796, 701, -222, 8194, -7901, -113, 46131
4516100, 1639, -9643, 900, -411, 4895, -7940, -551, 46131
4519800, 1519, -9643, 900, -411, 4895, -7940, -551, 46142
4522100, 1241, -9643, 900, -411, 4895, -7940, -551, 46142
4526400, 1755, -9724, 617, -492, 1868, -7861, -1903, 46142
4530200, 2337, -9724, 617, -492, 1868, -7861, -1903, 46148
4532500, 2038, -9724, 617, -492, 1868, -7861, -1903, 46148
4538200, 1224, -9779, 277, -404, 1526, -7656, -3237, 46156
4542000, 588, -9779, 277, -404, 1526, -7656, -3237, 46167
4547700, 1159, -9732, 13, -253, 2541, -7993, -2756, 46157
4551500, 1484, -9732, 13, -253, 2541, -7993, -2756, 46158
4555800, 1571, -9726, -13, -358, 3749, -8408, -1386, 46158
4559600, 1576, -9726, -13, -358, 3749, -8408, -1386, 46154
4563800, 1572, -9726, -13, -358, 5626, -8955, -157, 46154
4567600, 1578, -9726, -13, -358, 5626, -8955, -157, 46183
4571400, 1583, -9726, -13, -358, 5626, -8955, -157, 46178
4575600, 1593, -9665, 420, -347, 7857, -9441, 424, 46178
4579400, 1564, -9665, 420, -347, 7857, -9441, 424, 46168
4583600, 1488, -9665, 420, -347, 8548, -9121, 437, 46168
4587400, 1563, -9665, 420, -347, 8548, -9121, 437, 46178
4591200, 1459, -9665, 420, -347, 8548, -9121, 437, 46163
4595400, 1609, -9592, 608, -58, 7087, -7958, 87, 46163
4599200, 1652, -9592, 608, -58, 7087, -7958, 87, 46159
4603400, 1523, -9592, 608, -58, 5236, -6549, -555, 46159
4607200, 1438, -9592, 608, -58, 5236, -6549, -555, 46138
4611000, 1575, -9592, 608, -58, 5236, -6549, -555, 46115
4615200, 1835, -9955, 388, -126, 5311, -5512, -888, 46115
4619000, 1637, -9955, 388, -126, 5311, -5512, -888, 46091
4623200, 1223, -9955, 388, -154, 5766, -5166, -774, 46091
4627000, 910, -9955, 388, -154, 5766, -5166, -774, 46131
4629300, 765, -9955, 388, -154, 5766, -5166, -774, 46131
4635100, 1383, -9964, 237, -185, 5888, -5127, -205, 46083
4638900, 1502, -9964, 237, -185, 5888, -5127, -205, 46084
4643100, 1470, -9964, 352, -262, 7140, -5162, 507, 46084
4646900, 1546, -9964, 352, -262, 7140, -5162, 507, 46083
4651100, 1706, -9990, 352, -262, 7140, -5162, 507, 46083
4654900, 1661, -9990, 352, -262, 7140, -5162, 507, 46086
4657200, 1405, -9990, 352, -262, 7140, -5162, 507, 46086
4662900, 1544, -9916, 662, -277, 7901, -5201, 538, 46069
4666700, 1582, -9916, 662, -277, 7901, -5201, 538, 46057
4671000, 1698, -9865, 804, -123, 6348, -4720, -275, 46057
4674800, 1544, -9865, 804, -123, 6348, -4720, -275, 46044
4677000, 1146, -9865, 804, -123, 6348, -4720, -275, 46044
4682800, 1695, -9868, 815, -40, 3985, -3473, -1719, 46068
4686600, 1528, -9868, 815, -40, 3985, -3473, -1719, 46078
4690800, 1214, -9926, 541, -70, 2003, -2200, -3014, 46078
4694600, 1183, -9926, 541, -70, 2003, -2200, -3014, 46068
4696900, 987, -9926, 541, -70, 2003, -2200, -3014, 46068
4701200, 1529, -10049, 227, -110, 2730, -1491, -2340, 46068
4704900, 1615, -10049, 227, -110, 2730, -1491, -2340, 45994
4709200, 1455, -10044, 122, -201, 5460, -1386, -2340, 45994
4712900, 1506, -10044, 122, -201, 5460, -1386, -2340, 46067
4716700, 1428, -10044, 122, -201, 5460, -1386, -2340, 46054
4721000, 1426, -9964, 173, -297, 7485, -1338, -371, 46054
4724700, 1509, -9964, 173, -297, 7485, -1338, -371, 46056
4729000, 1706, -9955, 379, -185, 6461, -1338, -371, 46056
4732800, 1669, -9955, 379, -185, 6461, -1338, -371, 46034
4736500, 1638, -9955, 379, -185, 6461, -1338, -371, 46067
4740800, 1506, -9853, 560, -179, 5105, -148, -730, 46067
4744600, 1520, -9853, 560, -179, 5105, -148, -730, 46035
4748900, 1640, -9759, 638, -189, 5101, -148, -730, 46035
4752600, 1628, -9759, 638, -189, 5101, -148, -730, 46081
4756400, 1414, -9759, 638, -189, 5101, -148, -730, 46097
4760700, 1335, -9836, 485, -172, 4707, 879, -1907, 46097
4764500, 1405, -9836, 485, -172, 4707, 879, -1907, 46112
4768700, 1282, -9860, 308, -162, 4707, 879, -1907, 46112
4772500, 1499, -9860, 308, -162, 4707, 879, -1907, 46239
4776300, 1642, -9860, 308, -162, 4707, 879, -1907, 46120
4780500, 1411, -9947, 164, -218, 4545, 336, -428, 46120
4784300, 1384, -9947, 164, -218, 4545, 336, -428, 46128
4788600, 1523, -9914, 83, -273, 4545, 336, -428, 46128
4792300, 1518, -9914, 83, -273, 4545, 336, -428, 46129
4798100, 1383, -9923, 175, -253, 5678, 118, 135, 46154
4801800, 1492, -9923, 175, -253, 5678, 118, 135, 46142
4804100, 1335, -9923, 175, -253, 5678, 118, 135, 46142
4809800, 1719, -9953, 434, -225, 6068, -336, 686, 46142
4812100, 1438, -9953, 434, -225, 6068, -336, 686, 46142
4817800, 1546, -9871, 577, -205, 4493, -896, 717, 46135
4821600, 1424, -9871, 577, -205, 4493, -896, 717, 46158
4825900, 1548, -9810, 616, -158, 2646, -826, -118, 46158
4829700, 1536, -9810, 616, -158, 2646, -826, -118, 46148
4832000, 1298, -9810, 616, -158, 2646, -826, -118, 46148
4836200, 1363, -9756, 501, -263, 1032, -621, -1176, 46148
4840000, 1441, -9756, 501, -263, 1032, -621, -1176, 46149
4842300, 1214, -9756, 501, -263, 1032, -621, -1176, 46149
4848000, 1635, -9731, 195, -254, -43, -586, -1618, 46162
4851800, 1607, -9731, 195, -254, -43, -586, -1618, 46196
4856100, 1525, -9821, -54, -249, 411, -796, -1225, 46196
4859900, 1528, -9821, -54, -249, 411, -796, -1225, 46181
4862200, 1297, -9821, -54, -249, 411, -796, -1225, 46181
4867900, 1309, -9831, -116, -253, 2240, -1364, -52, 46204
4871700, 1436, -9831, -116, -253, 2240, -1364, -52, 46207
4876000, 1432, -9754, 26, -312, 4501, -2095, 1225, 46207
4879800, 1686, -9754, 26, -312, 4501, -2095, 1225, 46238
4884000, 1604, -9664, 265, -287, 4974, -2743, 2126, 46238
4887800, 1616, -9664, 265, -287, 4974, -2743, 2126, 46240
4891600, 1476, -9664, 265, -287, 4974, -2743, 2126, 46255
4895900, 1360, -9623, 566, -165, 3696, -3128, 2244, 46255
4899600, 1399, -9623, 566, -165, 3696, -3128, 2244, 46263
4903900, 1467, -9607, 614, -247, 1474, -3460, 1483, 46263
4907700, 1290, -9607, 614, -247, 1474, -3460, 1483, 46274
