2980900, 1066, 1425, -7767, 6079, 17, 1089, -774, 49103
2985200, 1069, 1447, -7792, 6096, -100, -704, -971, 49103
2989000, 1047, 1447, -7792, 6096, -100, -704, -971, 49044
2993200, 1078, 1552, -7791, 6022, -481, -2476, -1478, 49044
2996900, 1026, 1552, -7791, 6022, -481, -2476, -1478, 49106
3000700, 1069, 1552, -7791, 6022, -481, -2476, -1478, 49085
3005000, 1084, 1692, -7816, 5901, -739, -3114, -1557, 49085
3008700, 1046, 1692, -7816, 5901, -739, -3114, -1557, 49108
3013000, 1078, 1786, -7823, 5815, -625, -2283, -1312, 49108
3016700, 1044, 1786, -7823, 5815, -625, -2283, -1312, 49111
3019000, 30, 1786, -7823, 5815, -625, -2283, -1312, 49111
3024700, 1101, 1814, -7829, 5887, -301, -1168, -1198, 49108
3028600, 1039, 1814, -7829, 5887, -301, -1168, -1198, 49111
3032900, 1090, 1758, -7918, 5931, -17, -39, -1198, 49111
3036600, 1040, 1758, -7918, 5931, -17, -39, -1198, 49107
3040900, 1071, 1704, -7934, 5934, 616, 813, -1150, 49107
3044600, 1057, 1704, -7934, 5934, 616, 813, -1150, 49123
3046900, 32, 1704, -7934, 5934, 616, 813, -1150, 49123
3052700, 1132, 1670, -7825, 6000, 1006, 1382, -1137, 49110
3056400, 1038, 1670, -7825, 6000, 1006, 1382, -1137, 49115
3060700, 1069, 1551, -7772, 6090, 870, 1093, -984, 49115
3064400, 1040, 1551, -7772, 6090, 870, 1093, -984, 49115
3066700, 31, 1551, -7772, 6090, 870, 1093, -984, 49115
3071000, 1090, 1541, -7808, 6076, 686, 4, -774, 49115
3074800, 1025, 1541, -7808, 6076, 686, 4, -774, 49115
3077100, 31, 1541, -7808, 6076, 686, 4, -774, 49115
3082800, 1141, 1543, -7850, 6086, 376, -1413, -993, 49105
3086500, 1046, 1543, -7850, 6086, 376, -1413, -993, 49091
3090800, 1086, 1590, -7783, 5997, 293, -2130, -1176, 49091
3094600, 1036, 1590, -7783, 5997, 293, -2130, -1176, 49115
3098800, 1076, 1675, -7788, 5943, 463, -2043, -1176, 49115
3102600, 1062, 1675, -7788, 5943, 463, -2043, -1176, 49107
3106300, 1050, 1675, -7788, 5943, 463, -2043, -1176, 49105
3110600, 1083, 1639, -7754, 5944, 56, -1872, -1067, 49105
3114400, 1042, 1639, -7754, 5944, 56, -1872, -1067, 49069
3118600, 1081, 1706, -7841, 5864, -433, -1176, -905, 49069
3122400, 1035, 1706, -7841, 5864, -433, -1176, -905, 49113
3126100, 1059, 1706, -7841, 5864, -433, -1176, -905, 49098
3130400, 1088, 1680, -7865, 5893, -275, 450, -879, 49098
3134200, 1043, 1680, -7865, 5893, -275, 450, -879, 49105
3138400, 1072, 1574, -7872, 6032, 231, 1505, -1141, 49105
3142200, 1060, 1574, -7872, 6032, 231, 1505, -1141, 49112
3145900, 1065, 1574, -7872, 6032, 231, 1505, -1141, 49112
3150200, 1086, 1492, -7801, 6100, 245, 1098, -1242, 49112
3153900, 1059, 1492, -7801, 6100, 245, 1098, -1242, 49099
3158100, 1096, 1503, -7744, 6063, -240, -249, -1264, 49099
3161800, 1036, 1503, -7744, 6063, -240, -249, -1264, 49111
3165600, 1059, 1503, -7744, 6063, -240, -249, -1264, 49120
3169800, 1107, 1547, -7768, 6000, -695, -1347, -1351, 49120
3173500, 1072, 1547, -7768, 6000, -695, -1347, -1351, 49131
3179200, 1084, 1706, -7785, 5971, -809, -2104, -1548, 49155
3183000, 1033, 1706, -7785, 5971, -809, -2104, -1548, 49131
3188700, 1124, 1701, -7765, 5898, -791, -2025, -1246, 49130
3190900, 33, 1701, -7765, 5898, -791, -2025, -1246, 49130
3193200, 13, 1701, -7765, 5898, -791, -2025, -1246, 49130
3198900, 1138, 1714, -7783, 5866, -713, -1658, -835, 49144
3201100, 33, 1714, -7783, 5866, -713, -1658, -835, 49144
3203400, 12, 1714, -7783, 5866, -713, -1658, -835, 49144
3209100, 1140, 1675, -7837, 5907, -459, -1168, -756, 49128
