4025, 1334
4026, 1445
4027, 1511
4028, 1568
4029, 1647
4030, 1698
4031, 1681
4032, 1620
4033, 1550
4034, 1470
4035, 1390
4036, 1339
4038, 1289
4039, 1263
4040, 1274
4041, 1286
4042, 1311
4043, 1407
4044, 1486
4045, 1566
4046, 1642
4047, 1692
4048, 1672
4049, 1612
4050, 1533
4051, 1437
4052, 1385
4053, 1343
4054, 1303
4055, 1270
4056, 1275
4057, 1284
4058, 1297
4059, 1376
4060, 1469
4061, 1557
4062, 1650
4063, 1689
4064, 1706
4065, 1658
4066, 1595
4067, 1522
4068, 1416
4069, 1395
4070, 1343
4071, 1297
4072, 1283
4073, 1284
4074, 1296
4075, 1354
4076, 1457
4077, 1544
4078, 1620
4080, 1677
4081, 1706
4082, 1670
4083, 1709
4084, 1822
4085, 1597
4086, 1431
4087, 1349
4088, 1275
4089, 1232
4090, 1232
4091, 1222
4092, 1280
4093, 1430
4094, 1505
4095, 1586
4096, 1649
4097, 1694
4098, 1678
4099, 1619
4100, 1577
4101, 1495
4102, 1410
4103, 1342
4104, 1291
4105, 1256
4106, 1260
4107, 1274
4108, 1284
4109, 1375
4110, 1476
4111, 1553
4112, 1628
4113, 1683
4114, 1692
4115, 1656
4116, 1588
4117, 1503
4118, 1421
4119, 1362
4120, 1308
4121, 1267
4123, 1262
4124, 1277
4125, 1284
4126, 1359
4127, 1455
4128, 1514
4129, 1586
4130, 1639
4131, 1642
4132, 1614
4133, 1581
4134, 1517
4135, 1442
4136, 1376
4137, 1324
4138, 1278
4139, 1267
4140, 1277
4141, 1282
4142, 1335
4143, 1430
4144, 1506
4145, 1595
4146, 1653
4147, 1694
4148, 1644
4149, 1588
4150, 1528
4151, 1460
4152, 1387
4153, 1332
4154, 1294
4155, 1274
4156, 1279
4157, 1289
4158, 1309
4159, 1405
4160, 1488
4161, 1572
4162, 1651
4163, 1704
4164, 1696
4166, 1637
4167, 1566
4168, 1476
4169, 1383
4170, 1328
4171, 1260
4172, 1231
4173, 1262
4174, 1289
4175, 1310
4176, 1389
4177, 1477
4178, 1547
4179, 1626
4180, 1680
4181, 1699
4182, 1649
4183, 1581
4184, 1500
4185, 1426
4186, 1370
4187, 1317
4188, 1249
4189, 1252
4190, 1278
4191, 1286
4192, 1353
4193, 1448
4194, 1520
4195, 1611
4196, 1669
4197, 1701
4198, 1665
4199, 1599
4200, 1525
4201, 1451
4202, 1380
4203, 1323
4204, 1278
4205, 1264
4206, 1273
4208, 1276
4209, 1306
4210, 1408
4211, 1460
4212, 1551
4213, 1642
4214, 1694
4215, 1671
4216, 1611
4217, 1538
4218, 1471
4219, 1420
4220, 1365
4221, 1311
4222, 1280
4223, 1281
4224, 1287
4225, 1314
4226, 1410
4227, 1506
4228, 1544
4229, 1599
4230, 1663
4231, 1685
4232, 1641
4233, 1570
4234, 1508
4235, 1428
4236, 1372
4237, 1333
4238, 1293
4239, 1291
4240, 1300
4241, 1305
4242, 1445
4243, 1789
4244, 1710
4245, 1667
4246, 1691
4247, 1698
4248, 1651
4249, 1591
4251, 1481
4252, 1406
4253, 1361
4254, 1317
4255, 1275
4256, 1269
4257, 1280
4258, 1305
4259, 1364
4260, 1459
4261, 1521
4262, 1609
4263, 1665
4264, 1701
4265, 1688
4266, 1623
4267, 1541
4268, 1468
4269, 1387
4270, 1331
4271, 1284
4272, 1277
4273, 1300
4274, 1298
4275, 1329
4276, 1424
4277, 1495
4278, 1571
4279, 1639
4280, 1702
4281, 1695
4282, 1632
4283, 1561
4284, 1481
4285, 1402
4286, 1340
4287, 1295
4288, 1285
4289, 1271
4290, 1249
4291, 1259
4292, 1367
4294, 1470
4295, 1552
4296, 1636
4297, 1694
4298, 1697
4299, 1648
4300, 1571
4301, 1492
4302, 1417
4303, 1352
4304, 1317
4305, 1282
4306, 1281
4307, 1279
4308, 1291
4309, 1360
4310, 1450
4311, 1531
4312, 1626
4313, 1679
4314, 1707
4315, 1654
4316, 1590
4317, 1517
4318, 1450
4319, 1389
4320, 1335
4321, 1299
4322, 1272
4323, 1271
4324, 1282
4325, 1333
4326, 1438
4327, 1521
4328, 1608
4329, 1664
4330, 1658
4331, 1620
4332, 1585
4333, 1524
4334, 1464
4336, 1394
4337, 1351
4338, 1296
4339, 1263
4340, 1271
4341, 1284
4342, 1317
4343, 1412
4344, 1497
4345, 1592
4346, 1649
4347, 1695
4348, 1690
4349, 1628
4350, 1568
4351, 1494
4352, 1428
4353, 1364
4354, 1306
4355, 1268
4356, 1270
4357, 1279
4358, 1303
4359, 1387
4360, 1485
4361, 1553
4362, 1623
4363, 1675
4364, 1692
4365, 1647
4366, 1583
4367, 1512
4368, 1434
4369, 1362
4370, 1309
4371, 1275
4372, 1271
4373, 1286
4374, 1294
4375, 1373
4376, 1453
4377, 1523
4379, 1607
4380, 1665
4381, 1705
4382, 1668
4383, 1611
4384, 1534
4385, 1450
4386, 1380
4387, 1326
4388, 1281
4389, 1274
4390, 1280
4391, 1296
4392, 1324
4393, 1418
4394, 1498
4395, 1584
4396, 1655
4397, 1706
4398, 1698
4399, 1630
4400, 1547
4401, 1472
4402, 1401
4403, 1602
4404, 1510
4405, 1334
4406, 1307
4407, 1296
4408, 1308
4409, 1393
4410, 1478
4411, 1566
4412, 1633
4413, 1691
4414, 1693
4415, 1625
