4095800, 1731, 395, -9955, 988, 8190, 7918, 8885, 38549
4100000, 1524, 361, -10024, 983, 9003, 7280, 8413, 38549
4103700, 1619, 361, -10024, 983, 9003, 7280, 8413, 38608
4108000, 1503, 317, -10036, 1030, 9253, 5718, 8413, 38608
4111800, 1201, 317, -10036, 1030, 9253, 5718, 8413, 38599
4115500, 1471, 317, -10036, 1030, 9253, 5718, 8413, 38594
4119800, 1717, 358, -10067, 1198, 9861, 3508, 7940, 38594
4123500, 1866, 358, -10067, 1198, 9861, 3508, 7940, 38582
4127700, 2008, 520, -10049, 911, 11663, 1159, 7940, 38582
4131500, 1574, 520, -10049, 911, 11663, 1159, 7940, 38618
4133800, 1096, 520, -10049, 911, 11663, 1159, 7940, 38618
4139600, 1710, 634, -10022, 882, 13081, 4917, 9450, 38616
4143300, 1648, 634, -10022, 882, 13081, 4917, 9450, 38470
4149000, 1682, 585, -9989, 999, 13470, 4917, 9450, 38679
4152700, 1733, 585, -9989, 999, 13470, 4917, 9450, 38433
4158500, 1709, 342, -9976, 1245, 13497, 5088, 9082, 38465
4160700, 1407, 342, -9976, 1245, 13497, 5088, 9082, 38465
4163000, 1188, 342, -9976, 1245, 13497, 5088, 9082, 38465
4168700, 1611, 204, -9879, 1384, 14065, 2073, 7253, 38458
4170900, 1109, 204, -9879, 1384, 14065, 2073, 7253, 38458
4173200, 1413, 204, -9879, 1384, 14065, 2073, 7253, 38458
4178900, 1401, 142, -9936, 1292, 15741, -1316, 6523, 38439
4181200, 1043, 142, -9936, 1292, 15741, -1316, 6523, 38439
4185500, 1268, 262, -10073, 1082, 17421, -4103, 7336, 38439
4189200, 1524, 262, -10073, 1082, 17421, -4103, 7336, 38432
4191500, 1511, 262, -10073, 1082, 17421, -4103, 7336, 38432
4195700, 1894, 590, -10118, 774, 19097, -4808, 8631, 38432
4199400, 1650, 590, -10118, 774, 19097, -4808, 8631, 38424
4201700, 1451, 590, -10118, 774, 19097, -4808, 8631, 38424
4205900, 1789, 818, -10035, 1058, 20422, -1658, 10136, 38424
4209600, 1791, 818, -10035, 1058, 20422, -1658, 10136, 38425
4211900, 1501, 818, -10035, 1058, 20422, -1658, 10136, 38425
4217600, 1525, 732, -9960, 1152, 20912, 1640, 10154, 38406
4221300, 1685, 732, -9960, 1152, 20912, 1640, 10154, 38405
4225600, 1727, 437, -9942, 1075, 21280, 2292, 8570, 38405
4229300, 1475, 437, -9942, 1075, 21280, 2292, 8570, 38406
4231500, 1554, 437, -9942, 1075, 21280, 2292, 8570, 38406
4235800, 1530, 229, -9929, 1624, 22212, 17, 7144, 38406
4239600, 1899, 229, -9929, 1624, 22212, 17, 7144, 38401
4243800, 1787, 157, -10009, 1579, 22925, -5241, 6514, 38401
4247500, 1677, 157, -10009, 1579, 22925, -5241, 6514, 38398
4251300, 1196, 157, -10009, 1579, 22925, -5241, 6514, 38392
4255500, 1146, 307, -10131, 1471, 24461, -7848, 7433, 38392
4259300, 1633, 307, -10131, 1471, 24461, -7848, 7433, 38583
4263500, 1924, 336, -10274, 1459, 26902, -6278, 9086, 38583
4267200, 2093, 336, -10274, 1459, 26902, -6278, 9086, 38396
4271000, 1710, 336, -10274, 1459, 26902, -6278, 9086, 38371
4275300, 1372, 393, -10202, 1478, 28971, -3683, 8999, 38371
4279000, 1263, 393, -10202, 1478, 28971, -3683, 8999, 38356
4283300, 2053, 463, -10055, 1809, 30778, -4396, 6146, 38356
4287000, 2065, 463, -10055, 1809, 30778, -4396, 6146, 38348
4290700, 1953, 463, -10055, 1809, 30778, -4396, 6146, 38330
4295000, 1380, 262, -10004, 1835, 30778, -8124, 3101, 38330
4298700, 1820, 262, -10004, 1835, 30778, -8124, 3101, 38310
4303000, 1375, 200, -10143, 1828, 31264, -10408, 503, 38310
4306800, 1199, 200, -10143, 1828, 31264, -10408, 503, 38317
4310500, 1032, 200, -10143, 1828, 31264, -10408, 503, 38317
4314800, 2086, 259, -10210, 2045, 33749, -10548, -419, 38317
4318500, 2003, 259, -10210, 2045, 33749, -10548, -419, 38312
4322800, 1460, 230, -10283, 1973, 37713, -10517, 577, 38312
4326500, 1543, 230, -10283, 1973, 37713, -10517, 577, 38339
4330700, 2061, 341, -10176, 1592, 40255, -11130, 1229, 38339
4334400, 1735, 341, -10176, 1592, 40255, -11130, 1229, 38293
4336700, 1337, 341, -10176, 1592, 40255, -11130, 1229, 38293
4340900, 1503, 560, -10194, 1911, 42009, -11497, 1001, 38293
4344600, 1393, 560, -10194, 1911, 42009, -11497, 1001, 38303
4346900, 1079, 560, -10194, 1911, 42009, -11497, 1001, 38303
4352600, 1789, 504, -10292, 2312, 44175, -11983, 826, 38293
4356300, 1682, 504, -10292, 2312, 44175, -11983, 826, 38287
4360600, 1218, 190, -10429, 2216, 47307, -11226, 100, 38287
4364300, 1620, 190, -10429, 2216, 47307, -11226, 100, 38285
4366500, 2284, 190, -10429, 2216, 47307, -11226, 100, 38285
4370800, 2128, 71, -10283, 1944, 49083, -9406, -783, 38285
4374600, 1326, 71, -10283, 1944, 49083, -9406, -783, 38293
4376800, 837, 71, -10283, 1944, 49083, -9406, -783, 38293
4382600, 1386, 305, -10094, 2222, 49315, -8273, -809, 38273
4386300, 1912, 305, -10094, 2222, 49315, -8273, -809, 38289
4390500, 2017, 425, -9963, 2827, 49840, -10106, -223, 38289
4394300, 1807, 425, -9963, 2827, 49840, -10106, -223, 38279
4396500, 1495, 425, -9963, 2827, 49840, -10106, -223, 38279
4400800, 1729, 333, -9759, 2172, 49888, -14197, -249, 38279
4404500, 1712, 333, -9759, 2172, 49888, -14197, -249, 38263
4408700, 1524, 177, -9729, 2788, 48449, -14783, -144, 38263
4412500, 1518, 177, -9729, 2788, 48449, -14783, -144, 38264
4416300, 1879, 177, -9729, 2788, 48449, -14783, -144, 38263
4420500, 2116, -17, -9827, 2928, 47797, -13978, -380, 38263
4424200, 1595, -17, -9827, 2928, 47797, -13978, -380, 38259
4428500, 1020, 46, -9943, 3117, 47692, -14170, -1911, 38259
4432200, 1038, 46, -9943, 3117, 47692, -14170, -1911, 38257
4436000, 1613, 46, -9943, 3117, 47692, -14170, -1911, 38262
4440200, 1695, 110, -9651, 3192, 46174, -14932, -3062, 38262
4443900, 1646, 110, -9651, 3192, 46174, -14932, -3062, 38267
4448100, 1611, 36, -9662, 3113, 45050, -15505, -3920, 38267
4451900, 1649, 36, -9662, 3113, 45050, -15505, -3920, 38304
4455600, 1700, 36, -9662, 3113, 45050, -15505, -3920, 38292
4459800, 1965, 41, -9433, 2846, 45435, -12923, -4598, 38292
4463600, 1821, 41, -9433, 2846, 45435, -12923, -4598, 38306
4467800, 1713, 267, -9457, 3029, 44109, -12263, -4650, 38306
4471500, 1846, 267, -9457, 3029, 44109, -12263, -4650, 38320
4473800, 1434, 267, -9457, 3029, 44109, -12263, -4650, 38320
4479500, 1238, 197, -9292, 3383, 42950, -14892, -4073, 38340
4483200, 1723, 197, -9292, 3383, 42950, -14892, -4073, 38345
4489000, 1716, 172, -9407, 3573, 41655, -16476, -3657, 38408
4491200, 1394, 172, -9407, 3573, 41655, -16476, -3657, 38408
4493500, 1213, 172, -9407, 3573, 41655, -16476, -3657, 38408
4499200, 1524, 95, -9633, 3087, 42608, -16638, -4186, 38384
4501400, 1624, 95, -9633, 3087, 42608, -16638, -4186, 38384
4505700, 2057, 100, -9540, 3238, 42425, -17964, -5350, 38384
4509400, 1412, 100, -9540, 3238, 42425, -17964, -5350, 38392
4511700, 1030, 100, -9540, 3238, 42425, -17964, -5350, 38392
4517400, 1269, 188, -9457, 3294, 41611, -20510, -5468, 38399
4521100, 1232, 188, -9457, 3294, 41611, -20510, -5468, 38409
4525400, 1599, 176, -9482, 3359, 40491, -21940, -4488, 38409
4529100, 1870, 176, -9482, 3359, 40491, -21940, -4488, 38420
4531400, 1639, 176, -9482, 3359, 40491, -21940, -4488, 38420
4535600, 1832, 99, -9323, 2880, 40561, -20330, -2909, 38420
4539300, 2133, 99, -9323, 2880, 40561, -20330, -2909, 38442
4541600, 2225, 99, -9323, 2880, 40561, -20330, -2909, 38442
4545800, 1743, 197, -9392, 3382, 39677, -18996, -1924, 38442
4549500, 1821, 197, -9392, 3382, 39677, -18996, -1924, 38449
4553800, 960, 197, -9392, 3382, 38102, -20904, -2156, 38449
4557500, 842, 197, -9392, 3382, 38102, -20904, -2156, 38457
4561300, 1867, 197, -9392, 3382, 38102, -20904, -2156, 38455
4565600, 1936, 495, -9497, 3631, 37489, -21805, -2992, 38455
4569300, 1276, 495, -9497, 3631, 37489, -21805, -2992, 38465
4573600, 1110, 495, -9497, 3631, 36829, -18265, -3255, 38465
4577300, 1683, 495, -9497, 3631, 36829, -18265, -3255, 38463
4581000, 1722, 495, -9497, 3631, 36829, -18265, -3255, 38467
4585300, 1742, 427, -9123, 3278, 34493, -14210, -3189, 38467
4589000, 2200, 427, -9123, 3278, 34493, -14210, -3189, 38477
4593300, 1644, 427, -9123, 3278, 32012, -12928, -3062, 38477
4597000, 1472, 427, -9123, 3278, 32012, -12928, -3062, 38474
4600800, 1455, 427, -9123, 3278, 32012, -12928, -3062, 38490
4605000, 1364, 333, -9071, 3519, 29579, -12565, -2415, 38490
4608800, 1481, 333, -9071, 3519, 29579, -12565, -2415, 38479
4613000, 1714, 333, -9071, 3519, 28035, -12097, -1824, 38479
4616700, 2077, 333, -9071, 3519, 28035, -12097, -1824, 38519
4620500, 1888, 333, -9071, 3519, 28035, -12097, -1824, 38526
4624700, 1697, 271, -9080, 3388, 26600, -11537, -1579, 38526
4628400, 1652, 271, -9080, 3388, 26600, -11537, -1579, 38512
4634200, 1422, 429, -9112, 3832, 24355, -13339, -1894, 38507
4637900, 1291, 429, -9112, 3832, 24355, -13339, -1894, 38537
4643600, 1576, 429, -9112, 3832, 24355, -13339, -2091, 38546
4645800, 1276, 429, -9112, 3832, 24355, -13339, -2091, 38546
4648100, 1386, 429, -9112, 3832, 24355, -13339, -2091, 38546
4653800, 1635, 477, -9142, 3930, 22430, -14533, -1741, 38549
4656000, 1312, 477, -9142, 3930, 22430, -14533, -1741, 38549
4658300, 1598, 477, -9142, 3930, 22430, -14533, -1741, 38549
4664000, 2310, 416, -9132, 3473, 21267, -9918, -1872, 38560
4666300, 1505, 416, -9132, 3473, 21267, -9918, -1872, 38560
4670500, 680, 546, -9147, 3428, 21267, -9918, -1872, 38560
4674300, 1285, 546, -9147, 3428, 21267, -9918, -1872, 39763
4676600, 1869, 546, -9147, 3428, 21267, -9918, -1872, 39763
4680800, 1754, 681, -9033, 3400, 20667, -7918, -2310, 39763
4684500, 1134, 681, -9033, 3400, 20667, -7918, -2310, 39816
4686800, 1006, 681, -9033, 3400, 20667, -7918, -2310, 39816
4691000, 1581, 708, -8994, 3501, 21442, -8478, -1636, 39816
4694700, 1935, 708, -8994, 3501, 21442, -8478, -1636, 39898
4697000, 1684, 708, -8994, 3501, 21442, -8478, -1636, 39898
4702700, 1351, 573, -9080, 3465, 21687, -8553, -446, 39976
4706400, 1672, 573, -9080, 3465, 21687, -8553, -446, 40044
4710700, 1674, 674, -9199, 3617, 21739, -9030, 144, 40044
4714400, 1801, 674, -9199, 3617, 21739, -9030, 144, 40106
4716700, 1602, 674, -9199, 3617, 21739, -9030, 144, 40106
4721000, 1809, 707, -9139, 3639, 22255, -9231, 1487, 40106
4724700, 1684, 707, -9139, 3639, 22255, -9231, 1487, 40166
4728900, 2490, 646, -8951, 3538, 21446, -7065, 1487, 40166
4732700, 1716, 646, -8951, 3538, 21446, -7065, 1487, 40242
4736500, 1496, 646, -8951, 3538, 21446, -7065, 1487, 40268
4740700, 1180, 700, -8879, 3696, 20409, -4720, 1146, 40268
